T_K,P_GPa,x_B,k,S_cc,a,b,S_cc0
1500,0,0.3000,2.3900,3.258266e-01,5.401366e-02,1.183709e-14,5.401366e-02
1500,0,0.3000,2.4900,3.878572e-01,5.401366e-02,1.183709e-14,5.401366e-02
1500,0,0.3000,2.5000,3.006064e-01,5.401366e-02,1.183709e-14,5.401366e-02
1500,0,0.3000,2.5300,3.353987e-01,5.401366e-02,1.183709e-14,5.401366e-02
1500,0,0.3000,2.5500,3.422102e-01,5.401366e-02,1.183709e-14,5.401366e-02
1500,0,0.3000,2.6100,3.390578e-01,5.401366e-02,1.183709e-14,5.401366e-02
1500,0,0.3000,2.6500,3.156275e-01,5.401366e-02,1.183709e-14,5.401366e-02
1500,0,0.3000,2.7200,3.056992e-01,5.401366e-02,1.183709e-14,5.401366e-02
1500,0,0.3000,2.8600,2.929387e-01,5.401366e-02,1.183709e-14,5.401366e-02
1500,0,0.4000,0.3600,3.693964e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.3900,2.642549e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.5100,1.810316e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.5300,5.176991e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.6200,4.607913e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.6400,3.711291e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.7100,3.893909e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.7300,5.643008e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.7800,6.840816e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.8100,5.305933e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.8600,5.569486e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.8700,5.199465e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.9300,6.687719e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,0.9600,6.639304e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.0000,7.138932e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.0100,6.409450e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.0600,7.667858e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.0700,7.508175e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.0800,7.867854e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.1400,9.051218e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.1700,7.996434e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.1800,1.000222e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.2200,1.114622e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.2400,9.517112e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.2500,1.013133e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.2700,9.750213e-02,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.2800,1.221013e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.3000,1.124694e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.3200,1.269360e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.3300,1.100790e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.3700,1.386730e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.4200,1.289452e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.4300,1.532801e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.4600,1.350936e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.4700,1.232722e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.4800,1.557271e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.5100,1.669680e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.5200,1.501182e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.5500,1.956635e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.5600,1.964085e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.5700,1.257952e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.5800,2.359887e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.5900,2.114810e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.6000,2.051977e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.6100,1.690962e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.6300,2.127981e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.6400,1.683479e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.6600,2.355857e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.6700,2.126550e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.6800,2.041616e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.7000,2.393763e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.7100,2.799705e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.7200,2.303408e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.7400,2.315581e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.7500,2.188698e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.7900,2.702517e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.8400,2.226181e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.8500,2.802106e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.8600,3.248466e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.8800,2.866544e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.8900,3.233969e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.9000,3.408677e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.9100,3.569191e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.9200,3.311589e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.9500,3.433316e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.9600,2.980943e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,1.9900,3.432938e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.0100,3.627954e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.0200,3.573105e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.0400,3.823190e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.0600,3.367676e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.0800,4.665213e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.0900,3.590273e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.1000,3.693519e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.1100,3.568945e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.1200,4.424442e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.1400,3.446036e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.1500,3.827690e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.1700,4.070220e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.1800,3.759421e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.1900,4.415868e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.2000,3.678492e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.2100,4.465679e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.2200,3.561486e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.2800,3.337952e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.2900,3.857628e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.3200,4.539691e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.3400,4.281273e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.3600,4.485391e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.3900,4.272281e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.4200,3.293219e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.4400,3.766213e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.4800,4.303003e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.5100,3.716509e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.5600,3.786393e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.5700,3.388487e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.5800,3.412783e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.6000,3.687178e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.6500,3.918047e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.7400,3.939775e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.7700,3.400698e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.4000,2.9300,2.823453e-01,4.563065e-02,9.265643e-16,4.563065e-02
1500,0,0.5000,0.3700,3.948408e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.4200,3.884061e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.4400,3.035656e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.5600,4.159392e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.5700,3.937904e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.6100,2.998662e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.7100,4.505884e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.7400,3.933978e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.8400,5.162971e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.8500,6.845277e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.8700,6.231801e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.9200,5.118522e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.9500,6.083773e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,0.9700,7.493043e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.0100,6.893861e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.0300,7.543193e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.1000,7.838641e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.1200,8.926549e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.1400,8.308692e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.1800,8.071836e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.1900,7.905797e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.2000,9.695539e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.2100,9.346623e-02,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.2600,1.052287e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.3100,1.120169e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.3300,1.180343e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.3600,1.308666e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.3700,1.169941e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.3800,1.247270e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.3900,1.322453e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.4100,1.234735e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.4200,1.367142e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.4500,1.429483e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.4600,1.611452e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.4700,1.457510e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.5000,1.523238e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.5200,1.586290e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.5300,1.740652e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.5500,1.794304e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.5600,1.940825e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.5700,1.954546e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.5900,2.170409e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.6000,1.732362e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.6400,2.385005e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.6700,2.196320e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.6800,2.297692e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.6900,1.788898e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.7000,2.137663e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.7100,2.859753e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.7200,2.683496e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.7300,2.722010e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.7400,2.489441e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.7500,2.595572e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.7600,2.892212e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.7700,2.971838e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.7800,2.481185e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.7900,2.244581e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.8200,2.796886e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.8300,3.162624e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.8500,3.116943e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.8800,3.435780e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.8900,3.467656e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.9000,3.149505e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.9100,2.924409e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.9300,4.030661e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.9400,3.635278e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.9600,3.673216e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.9700,3.987433e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,1.9800,3.509221e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.0100,4.470013e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.0300,4.057629e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.0600,4.051776e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.0700,4.525556e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.1000,4.389306e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.1200,4.092019e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.1300,4.546482e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.1400,4.644422e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.1500,4.075609e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.1600,4.125967e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.1800,4.721651e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.1900,4.096234e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.2300,4.982970e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.2500,4.602278e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.2700,4.405006e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.2800,5.213337e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.3200,4.165027e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.3400,4.137027e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.4000,4.206282e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.4200,4.268805e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.4300,3.723053e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.4500,4.573694e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.5300,4.077104e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.5900,3.718917e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.6000,3.441644e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.6600,3.154268e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.5000,2.8300,2.708475e-01,3.929826e-02,7.279601e-10,3.929826e-02
1500,0,0.6000,0.3700,8.748803e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.4300,4.202811e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.4500,5.680722e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.5600,3.680634e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.5800,6.707679e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.6200,7.460434e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.7200,6.682096e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.7400,8.610758e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.8500,8.248280e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.8600,7.965611e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.8900,9.421587e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.9300,8.458587e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.9600,8.433319e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,0.9900,8.762194e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.0300,7.830222e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.0500,8.849509e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.1100,8.533685e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.1300,9.283178e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.1600,1.048077e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.1900,1.052315e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.2000,9.542785e-02,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.2100,1.085340e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.2300,1.072549e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.2700,1.249688e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.2800,1.192867e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.2900,1.059144e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.3300,1.345393e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.3400,1.632548e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.3500,1.399308e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.3900,1.141796e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.4000,1.537446e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.4200,1.371956e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.4400,1.473600e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.4500,1.491500e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.4700,1.481256e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.4800,1.630834e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.5300,1.511366e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.5400,1.625313e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.5600,2.135307e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.5800,1.845851e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.6000,2.098940e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.6300,2.182834e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.6600,2.440095e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.6900,2.510304e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.7000,2.282691e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.7100,2.308656e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.7200,2.271307e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.7300,2.261802e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.7400,2.355327e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.7500,2.562072e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.7600,2.704989e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.7800,2.809912e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.7900,2.794067e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.8000,2.965472e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.8200,2.810578e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.8300,2.657544e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.8500,3.552264e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.8600,3.552008e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.8700,2.833118e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.8800,3.239204e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.9100,3.799736e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.9200,3.514647e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.9300,3.611474e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.9500,3.346044e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.9600,3.761560e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.9700,3.793823e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,1.9900,3.463485e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.0000,3.985766e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.0100,3.551324e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.0300,4.030109e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.0400,3.551341e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.0600,4.040217e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.0800,4.167264e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.1000,3.878781e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.1100,4.043957e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.1400,4.789960e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.1500,4.667489e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.1600,3.969715e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.1700,3.835532e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.1900,4.028831e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.2000,4.235077e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.2200,4.129284e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.2600,4.018939e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.2900,3.906858e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.3000,3.850473e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.3100,3.841429e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.3500,4.092879e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.3700,3.839509e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.4200,3.991608e-01,6.404927e-02,9.744426e-17,6.404927e-02
1500,0,0.6000,2.4300,3.427366e-01,6.404927e-02,9.744426e-17,6.404927e-02
