frame,timestep,group,system,region,element,n_atoms,target_z,z_tolerance,msd,msd_x,msd_y,msd_z,drift_x,drift_y,drift_z
3334,333400,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.75536269962361,4.267168629216247,7.261236874004321,1.226957196403046,-0.006709074440014007,-0.001209976775658816,0.06355150102177731
3335,333500,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.79361452730765,4.347294388831264,7.227516581015194,1.218803557461192,-0.007892997739914698,-0.001422421892605996,0.07469995747304736
3336,333600,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.82972080154833,4.264831927666924,7.390459973776566,1.174428900104839,-0.008207385440949899,-0.00147681685897183,0.07765634351909867
3337,333700,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.50881015410744,4.167926551166689,7.189075736242017,1.151807866698733,-0.00705832074118895,-0.001272228775649253,0.06684184035238872
3338,333800,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.37420156302094,4.125109116138331,7.1294198888618,1.119672558020808,-0.00704291617444408,-0.001269464054690417,0.06669461828326106
3339,333900,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.63446758950377,4.151706678773402,7.447632201221276,1.035128709509093,-0.008096002316436035,-0.001457869027460035,0.07661663085572812
3340,334000,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.65146131354869,4.203543697783743,7.298249893768467,1.149667721996478,-0.008427468102023994,-0.001517094687910614,0.07973640008155769
3341,334100,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.27826430441485,4.028495508169862,7.148409537647527,1.10135925859746,-0.007888402157175456,-0.001419849559093578,0.07465828925070639
3342,334200,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.31435237883182,3.991932434876558,7.124862466774176,1.197557477181086,-0.007503243266016035,-0.001351745689204265,0.07102776342590289
3343,334300,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.50796687247353,3.958001579297983,7.290898415779556,1.259066877395995,-0.007721301166989214,-0.001390904657728953,0.07309078037392425
3344,334400,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.66882456781553,4.318435145432584,7.179926526186962,1.170462896195984,-0.008080528751852611,-0.001455349771294578,0.07646945813957373
3345,334500,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.6268245456395,4.076621220884241,7.372921853276696,1.177281471478565,-0.007810666642570574,-0.001406851247670815,0.07392939025239542
3346,334600,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.77882858549361,4.098355734900905,7.506108379154676,1.174364471438027,-0.007372375834768796,-0.001329779243192775,0.06980118519416578
3347,334700,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.94333468409873,3.819171711350927,7.861488424427204,1.262674548320599,-0.00768886766850585,-0.001385283527966408,0.07277713002741848
3348,334800,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.06278873046773,3.881878782330718,7.917362400894274,1.263547547242738,-0.008470911550780613,-0.001523384738097988,0.08014507130574344
3349,334900,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.9781102530881,4.068188657098601,7.664139686276471,1.245781909713022,-0.008655685858891538,-0.00155887673831856,0.08188435517299908
3350,335000,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.8044703466328,3.984754546871689,7.62612187577002,1.193593923991092,-0.00837576622959979,-0.001508224106624212,0.07925254461343911
3351,335100,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.1167290644971,3.987134484321155,7.894027368585235,1.235567211590712,-0.007830633681096266,-0.001410587857069601,0.07411824268201173
3352,335200,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.94148770579578,3.890683962181809,7.727851085064338,1.322952658549634,-0.007561296826256836,-0.001362260692049588,0.07158575382528909
3353,335300,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.49606687386157,3.750227385149469,7.555462678002701,1.190376810709398,-0.007899983356079332,-0.00142257648446531,0.07477220151845643
3354,335400,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.20269409302562,4.189170064607288,7.861104375317391,1.152419653100942,-0.008075539724331726,-0.00145366335012298,0.07642658836615368
3355,335500,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.71318378957258,3.826358806303478,7.688706339746566,1.198118643522537,-0.00770346967941471,-0.001388786713306445,0.07291876924771046
3356,335600,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.78944359076418,4.009486084063679,7.623198369883101,1.156759136817398,-0.007431552280550591,-0.001338721930267184,0.07035701303794539
3357,335700,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.77857066913821,4.145096693742717,7.461410089785198,1.172063885610293,-0.007771985079584987,-0.001398828744610725,0.07357189429740529
3358,335800,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.72926642305168,4.126056392515194,7.43211592339318,1.17109410714331,-0.008170416700025385,-0.001469798954353507,0.07731414428100081
3359,335900,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.84220197819577,3.968088259985467,7.498012372529963,1.37610134568034,-0.007923990529067559,-0.001426378653535565,0.07499800689788927
3360,336000,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.07434759852271,4.249340104189232,7.669161158217539,1.155846336115935,-0.007558905166782814,-0.001362765078491535,0.07156407157362921
3361,336100,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.40705411973642,4.06449498826503,7.272960620062975,1.069598511408419,-0.007390822946924835,-0.001331458315549483,0.06997570820213994
3362,336200,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.74534813495613,3.95445532550651,7.578006198939303,1.212886610510314,-0.007703654039108443,-0.001387926083200597,0.07292742516253981
3363,336300,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.07583038476967,3.814593091870638,8.106649205030127,1.154588087868903,-0.008292826034497658,-0.001491581286771293,0.07846919941339081
3364,336400,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.06643533326831,4.148184350338803,7.696808339962143,1.221442642967365,-0.008318757272130384,-0.001497587621146934,0.07872098773603398
3365,336500,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.00944469271214,3.879670347476859,7.913569926980404,1.216204418254874,-0.00748971252653341,-0.001349845210917522,0.07090903051286546
3366,336600,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.16176621192755,3.994819667703646,7.9147530835954,1.252193460628508,-0.007208174061442918,-0.001298999219550012,0.06826270782134713
3367,336700,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,13.20991822484775,4.320647432544805,7.617860054527042,1.271410737775903,-0.008229034848510786,-0.001481888618023675,0.07787239108427713
3368,336800,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.55524138078036,4.248931757577007,7.123257055384692,1.18305256781866,-0.008498851671869367,-0.001529931991836264,0.08042128346416533
