frame,timestep,group,system,region,element,n_atoms,target_z,z_tolerance,msd,msd_x,msd_y,msd_z,drift_x,drift_y,drift_z
1511,151100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1454553412612325,0.03961768781110336,0.06311334213899271,0.04272431131113647,-0.007828402277045399,-0.001394368730091244,0.07372775725317737
1512,151200,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1155026329911499,0.04144633914284713,0.04173473002813959,0.03232156382016315,-0.008049931646960218,-0.001434964536571215,0.07581262008121215
1513,151300,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1674003271069676,0.04459141652665138,0.07896433533956494,0.04384457524075126,-0.007404178374367021,-0.001319357975493318,0.06973059269746429
1514,151400,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1355488418475609,0.03454041509958329,0.06250587702753842,0.03850254972043916,-0.007170676761893979,-0.001277672724150136,0.06753572009605335
1515,151500,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1166855897386973,0.03511374621582055,0.03218259729037633,0.04938924623250038,-0.007764819502947162,-0.001383750045828691,0.07313207857406567
1516,151600,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1347995957255901,0.03827532872257474,0.06483024503275843,0.03169402197025688,-0.00785740397792356,-0.001399571360948926,0.07400771617834678
1517,151700,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1402329221099161,0.03337991747336104,0.07101988223050716,0.03583312240604788,-0.007072571964331864,-0.00126084069519905,0.0666138676889183
1518,151800,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1359005841621611,0.02592116623461603,0.07043646157648538,0.03954295635105973,-0.006821231394914307,-0.001216501694029759,0.06424647740083245
1519,151900,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1372659522877205,0.02925527228860761,0.06487295988965305,0.04313772010945988,-0.007644631096205501,-0.001361876272881091,0.07200329177044296
1520,152000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1515097579077503,0.03738037400955755,0.05500258612720896,0.05912679777098384,-0.008127475669527762,-0.001448607166961935,0.0765476581294493
1521,152100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1513380571996161,0.03781887225973111,0.07305220285861291,0.04046698208127205,-0.00783593934999427,-0.001396305425839017,0.07380014228761667
1522,152200,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1213969046181717,0.02012728296276646,0.05673304921553792,0.04453657243986734,-0.007635449728084609,-0.001360926237415683,0.07191910608315055
1523,152300,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1563567374541656,0.04221247633083855,0.07408646144019793,0.04005779968312917,-0.007789385841874719,-0.001388612662402977,0.07336612613259419
1524,152400,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1306747473912217,0.04209049132843087,0.05302360395466545,0.03556065210812541,-0.00755852621396258,-0.00134693809716957,0.07118430334607595
1525,152500,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.14895572604942,0.02884548693082148,0.07536334468632482,0.04474689443227365,-0.00713330702297732,-0.001271202682934458,0.06718306116516359
1526,152600,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1796182366251887,0.04137162596817855,0.08602895850182284,0.0522176521551873,-0.007131984378656142,-0.001270768296304681,0.06717620154795867
1527,152700,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1591473236338429,0.05641799324682985,0.06792910359161565,0.03480022679539736,-0.007680939927642072,-0.001369289451135458,0.0723465102594929
1528,152800,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.133541713932708,0.04478918950975083,0.04838948709989521,0.04036303732306199,-0.007742655952258204,-0.001379863170498652,0.0729333523397635
1529,152900,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1848349374418574,0.06938621447781666,0.08010977379311503,0.03533894917092566,-0.007307111607485872,-0.001302218643777664,0.06882411403719502
1530,153000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.160350350508891,0.06149759000129826,0.05906171908915555,0.03979104141843721,-0.007434642765858257,-0.001325190170490487,0.07001908309250027
1531,153100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1887341016841015,0.04504524493164513,0.110384041260454,0.03330481549200236,-0.007837708365134866,-0.001397017518030452,0.07382420693958025
