P_GPa,T_K,x_B,n_frames,k,S_cc,weight
10,2000,0.1,1251,1.77,0.09035703521,2.828427125
10,2000,0.1,1251,1.78,0.0843496469,2
10,2000,0.1,1251,1.8,0.09234653081,3.464101615
10,2000,0.1,1251,1.81,0.08202232973,2.828427125
10,2000,0.1,1251,1.83,0.0928301956,2.828427125
10,2000,0.1,1251,1.86,0.0880566355,2
10,2000,0.1,1251,1.87,0.09134429107,2.828427125
10,2000,0.1,1251,1.9,0.1012645826,2
10,2000,0.1,1251,1.91,0.09896502902,2.828427125
10,2000,0.1,1251,1.92,0.09550852975,2.828427125
10,2000,0.1,1251,1.96,0.09640419986,2.828427125
10,2000,0.1,1251,1.97,0.09227847398,2.828427125
10,2000,0.1,1251,1.98,0.1004307282,2.828427125
10,2000,0.1,1251,1.99,0.1013114661,2.828427125
10,2000,0.1,1251,2,0.0925834773,3.16227766
10,2000,0.1,1251,2.02,0.09438019922,2
10,2000,0.1,1251,2.03,0.0933604167,2
10,2000,0.1,1251,2.05,0.1031561874,4.472135955
10,2000,0.1,1251,2.06,0.106736513,2.828427125
10,2000,0.1,1251,2.07,0.1004743748,2.828427125
10,2000,0.1,1251,2.08,0.08965722794,2
10,2000,0.1,1251,2.1,0.0994287684,2.828427125
10,2000,0.1,1251,2.12,0.101861176,2.828427125
10,2000,0.1,1251,2.14,0.09877873627,2.828427125
10,2000,0.1,1251,2.15,0.09772977415,2.828427125
10,2000,0.1,1251,2.17,0.09470279939,2
10,2000,0.1,1251,2.18,0.09222021369,2
10,2000,0.1,1251,2.19,0.09510733706,2.828427125
10,2000,0.1,1251,2.21,0.104463968,2.828427125
10,2000,0.1,1251,2.25,0.09983285029,2.828427125
10,2000,0.1,1251,2.26,0.1050207037,2.828427125
10,2000,0.1,1251,2.27,0.1096995561,2.828427125
10,2000,0.1,1251,2.28,0.09380620846,2
10,2000,0.1,1251,2.29,0.1054881322,3.464101615
10,2000,0.1,1251,2.33,0.10244896,4
10,2000,0.1,1251,2.34,0.1021732874,2.828427125
10,2000,0.1,1251,2.38,0.1052518854,2
10,2000,0.1,1251,2.39,0.1083664254,2.828427125
10,2000,0.1,1251,2.42,0.1050459402,2.828427125
10,2000,0.1,1251,2.44,0.1038772181,4
10,2000,0.1,1251,2.52,0.1037349642,2.828427125
10,2000,0.1,1251,2.53,0.1117005207,2.828427125
10,2000,0.1,1251,2.62,0.107078843,2.828427125
10,2000,0.1,1251,2.63,0.1038705603,2
10,2000,0.1,1251,2.65,0.1100074027,2.828427125
10,2000,0.1,1251,2.69,0.1074880169,2.828427125
10,2000,0.1,1251,2.76,0.1106544182,2.828427125
10,2000,0.1,1251,2.85,0.1124429267,2.828427125
10,2000,0.2,1251,0.51,0.08695756086,1.414213562
10,2000,0.2,1251,0.52,0.07637677638,1.414213562
10,2000,0.2,1251,0.54,0.07989297938,1.414213562
10,2000,0.2,1251,0.73,0.07116963398,2
10,2000,0.2,1251,0.74,0.07100745371,2
10,2000,0.2,1251,0.75,0.0635834518,2
10,2000,0.2,1251,0.9,0.08360002236,2.828427125
10,2000,0.2,1251,1.02,0.09398788773,1.414213562
10,2000,0.2,1251,1.04,0.102235209,1.414213562
10,2000,0.2,1251,1.07,0.06591628403,1.414213562
10,2000,0.2,1251,1.15,0.07690066887,2
10,2000,0.2,1251,1.16,0.1096903256,2.828427125
10,2000,0.2,1251,1.17,0.1053227025,2
10,2000,0.2,1251,1.19,0.09896550109,2.828427125
10,2000,0.2,1251,1.27,0.1210168974,2.828427125
10,2000,0.2,1251,1.28,0.1103261157,2.828427125
10,2000,0.2,1251,1.3,0.1163254721,2.828427125
10,2000,0.2,1251,1.46,0.1403348058,2
10,2000,0.2,1251,1.48,0.1171747817,2
10,2000,0.2,1251,1.49,0.1244388832,2
10,2000,0.2,1251,1.54,0.1506070721,1.414213562
10,2000,0.2,1251,1.55,0.1234896531,2.828427125
10,2000,0.2,1251,1.56,0.1292087359,1.414213562
10,2000,0.2,1251,1.57,0.1360225926,2.828427125
10,2000,0.2,1251,1.58,0.1531178216,2.828427125
10,2000,0.2,1251,1.61,0.1423654487,1.414213562
10,2000,0.2,1251,1.62,0.138475565,2
10,2000,0.2,1251,1.63,0.1582227914,2
10,2000,0.2,1251,1.64,0.1247485169,2
10,2000,0.2,1251,1.65,0.1146489751,2
10,2000,0.2,1251,1.69,0.1388436042,2.828427125
10,2000,0.2,1251,1.71,0.1505482615,2.828427125
10,2000,0.2,1251,1.73,0.153088614,2.828427125
10,2000,0.2,1251,1.76,0.1779829138,2.828427125
10,2000,0.2,1251,1.81,0.1792271751,2.828427125
10,2000,0.2,1251,1.85,0.180418387,2
10,2000,0.2,1251,1.86,0.1586587504,2
10,2000,0.2,1251,1.87,0.1900411782,2
10,2000,0.2,1251,1.89,0.1953385375,2
10,2000,0.2,1251,1.91,0.1605159766,2.828427125
10,2000,0.2,1251,1.93,0.1809560887,2.828427125
10,2000,0.2,1251,1.94,0.1861744125,4
10,2000,0.2,1251,1.96,0.1795153759,2.828427125
10,2000,0.2,1251,1.97,0.1870402439,2.828427125
10,2000,0.2,1251,1.98,0.1848122746,2.828427125
10,2000,0.2,1251,2.05,0.1832233358,1.414213562
10,2000,0.2,1251,2.08,0.1733815419,1.414213562
10,2000,0.2,1251,2.11,0.1972476505,2
10,2000,0.2,1251,2.12,0.2023106306,2
10,2000,0.2,1251,2.14,0.196684735,3.741657387
10,2000,0.2,1251,2.15,0.1973444188,3.464101615
10,2000,0.2,1251,2.17,0.2123784377,2.828427125
10,2000,0.2,1251,2.18,0.188923832,2.828427125
10,2000,0.2,1251,2.19,0.1879460161,2
10,2000,0.2,1251,2.2,0.2131909693,2.828427125
10,2000,0.2,1251,2.21,0.1936908085,2.828427125
10,2000,0.2,1251,2.22,0.2154699429,2
10,2000,0.2,1251,2.24,0.2004695348,2
10,2000,0.2,1251,2.25,0.2175104178,2.828427125
10,2000,0.2,1251,2.26,0.1940802426,2.828427125
10,2000,0.2,1251,2.28,0.2172247305,2.828427125
10,2000,0.2,1251,2.3,0.204728665,3.464101615
10,2000,0.2,1251,2.31,0.208353507,2
10,2000,0.2,1251,2.32,0.2348170562,2
10,2000,0.2,1251,2.34,0.2072791726,2
10,2000,0.2,1251,2.36,0.2149478748,2.828427125
10,2000,0.2,1251,2.37,0.2398185885,3.464101615
10,2000,0.2,1251,2.38,0.2243723408,3.464101615
10,2000,0.2,1251,2.39,0.2056815284,2.828427125
10,2000,0.2,1251,2.43,0.2227713463,2.828427125
10,2000,0.2,1251,2.44,0.2173766874,4
10,2000,0.2,1251,2.45,0.2016304447,2.828427125
10,2000,0.2,1251,2.46,0.2222887887,2.828427125
10,2000,0.2,1251,2.53,0.2060853462,2.828427125
10,2000,0.2,1251,2.55,0.2212714902,2.828427125
10,2000,0.2,1251,2.57,0.2129619662,2
10,2000,0.2,1251,2.58,0.2370390512,2
10,2000,0.2,1251,2.59,0.2193059435,2.828427125
10,2000,0.2,1251,2.6,0.2132716505,2
10,2000,0.2,1251,2.63,0.2331994156,3.464101615
10,2000,0.2,1251,2.64,0.2390741893,3.464101615
10,2000,0.2,1251,2.65,0.2282346479,3.464101615
10,2000,0.2,1251,2.68,0.2087024718,2.828427125
10,2000,0.2,1251,2.69,0.2280782748,2.828427125
10,2000,0.2,1251,2.7,0.2038728008,2.828427125
10,2000,0.2,1251,2.71,0.2138181118,2.828427125
10,2000,0.2,1251,2.79,0.2198272841,2.828427125
10,2000,0.2,1251,2.8,0.2073288444,4
10,2000,0.2,1251,2.82,0.2108518855,2.828427125
10,2000,0.2,1251,2.83,0.2140398716,2.828427125
10,2000,0.2,1251,2.84,0.2035364158,2.828427125
10,2000,0.2,1251,2.92,0.2046506678,2
10,2000,0.2,1251,2.96,0.1885423856,2
10,2000,0.2,1251,2.97,0.1967546624,2.828427125
10,2000,0.2,1251,2.99,0.1916426465,2
10,2000,0.2,1251,3.01,0.1868248106,2.828427125
10,2000,0.2,1251,3.03,0.1618152369,4
10,2000,0.2,1251,3.04,0.1618578317,2.828427125
10,2000,0.2,1251,3.06,0.166850983,2.828427125
10,2000,0.2,1251,3.11,0.1361427788,2.828427125
10,2000,0.2,1251,3.14,0.1383114714,2.828427125
10,2000,0.2,1251,3.16,0.1335053798,2.828427125
10,2000,0.2,1251,3.33,0.1096040315,2.828427125
10,2000,0.2,1251,3.35,0.112939673,2.828427125
10,2000,0.2,1251,3.36,0.1119329525,2.828427125
10,2000,0.2,1251,3.62,0.116197441,2.828427125
10,2000,0.3,1251,0.34,0.05589833132,1.414213562
10,2000,0.3,1251,0.41,0.06447666363,1.414213562
10,2000,0.3,1251,0.49,0.06937899907,1.414213562
10,2000,0.3,1251,0.53,0.08235651916,2
10,2000,0.3,1251,0.6,0.06957509016,2
10,2000,0.3,1251,0.64,0.05261798413,2
10,2000,0.3,1251,0.68,0.0607326983,1.414213562
10,2000,0.3,1251,0.72,0.06543797068,2.828427125
10,2000,0.3,1251,0.79,0.08519096775,2
10,2000,0.3,1251,0.82,0.07615862589,1.414213562
10,2000,0.3,1251,0.84,0.07240209915,2
10,2000,0.3,1251,0.88,0.08478302198,2
10,2000,0.3,1251,0.93,0.08173147705,2.828427125
10,2000,0.3,1251,0.95,0.09264592592,2
10,2000,0.3,1251,0.99,0.09984810429,1.414213562
10,2000,0.3,1251,1.01,0.09821642583,3.16227766
10,2000,0.3,1251,1.04,0.08453165132,2
10,2000,0.3,1251,1.06,0.0964963116,2
10,2000,0.3,1251,1.07,0.09594895799,2
10,2000,0.3,1251,1.09,0.09500176407,2
10,2000,0.3,1251,1.12,0.1073150729,2.828427125
10,2000,0.3,1251,1.13,0.09896420277,2
10,2000,0.3,1251,1.17,0.09572880258,2.828427125
10,2000,0.3,1251,1.2,0.1086457094,3.464101615
10,2000,0.3,1251,1.22,0.1408413573,1.414213562
10,2000,0.3,1251,1.26,0.1098975172,2.828427125
10,2000,0.3,1251,1.27,0.1342134062,2
10,2000,0.3,1251,1.28,0.1173837092,2
10,2000,0.3,1251,1.3,0.1599712366,2
10,2000,0.3,1251,1.32,0.1221216878,3.464101615
10,2000,0.3,1251,1.35,0.1105537014,1.414213562
10,2000,0.3,1251,1.36,0.1393147672,2.828427125
10,2000,0.3,1251,1.39,0.1349631027,2.828427125
10,2000,0.3,1251,1.4,0.1521388031,2
10,2000,0.3,1251,1.41,0.1295700314,2.828427125
10,2000,0.3,1251,1.44,0.151637006,2
10,2000,0.3,1251,1.45,0.1728133207,2.828427125
10,2000,0.3,1251,1.47,0.1481595228,2.828427125
10,2000,0.3,1251,1.48,0.1445345736,3.16227766
10,2000,0.3,1251,1.5,0.1426603345,2.828427125
10,2000,0.3,1251,1.52,0.1500342328,2
10,2000,0.3,1251,1.53,0.1420933999,2
10,2000,0.3,1251,1.57,0.1890217587,3.464101615
10,2000,0.3,1251,1.58,0.2108061069,2
10,2000,0.3,1251,1.59,0.2135787577,2
10,2000,0.3,1251,1.61,0.156094913,2.828427125
10,2000,0.3,1251,1.63,0.1862387802,3.741657387
10,2000,0.3,1251,1.65,0.2235231098,2.828427125
10,2000,0.3,1251,1.66,0.1733506301,2.828427125
10,2000,0.3,1251,1.67,0.2051809892,2.828427125
10,2000,0.3,1251,1.68,0.1925523416,2.828427125
10,2000,0.3,1251,1.69,0.1903029788,2
10,2000,0.3,1251,1.71,0.2073447505,3.464101615
10,2000,0.3,1251,1.72,0.2078185137,4
10,2000,0.3,1251,1.74,0.1801324227,2.828427125
10,2000,0.3,1251,1.77,0.2234000199,2
10,2000,0.3,1251,1.79,0.2057280679,2
10,2000,0.3,1251,1.82,0.2439135842,3.464101615
10,2000,0.3,1251,1.83,0.222306032,2.828427125
10,2000,0.3,1251,1.84,0.2441809492,2.828427125
10,2000,0.3,1251,1.86,0.2121152273,2.828427125
10,2000,0.3,1251,1.87,0.2281881882,2.828427125
10,2000,0.3,1251,1.89,0.234142765,2.828427125
10,2000,0.3,1251,1.91,0.2282034199,2
10,2000,0.3,1251,1.92,0.2566607307,2.828427125
10,2000,0.3,1251,1.94,0.2267678739,2.828427125
10,2000,0.3,1251,1.95,0.2454308339,2.828427125
10,2000,0.3,1251,1.97,0.2596233578,3.16227766
10,2000,0.3,1251,1.98,0.2519930311,2.828427125
10,2000,0.3,1251,2,0.281341543,2.828427125
10,2000,0.3,1251,2.01,0.2752211846,2
10,2000,0.3,1251,2.02,0.2457549355,2.828427125
10,2000,0.3,1251,2.04,0.2561094575,4
10,2000,0.3,1251,2.05,0.2657064069,2.828427125
10,2000,0.3,1251,2.07,0.2844631936,2.828427125
10,2000,0.3,1251,2.08,0.3243400995,2
10,2000,0.3,1251,2.12,0.2727170423,3.464101615
10,2000,0.3,1251,2.13,0.2987604941,2
10,2000,0.3,1251,2.16,0.2889442593,4.898979486
10,2000,0.3,1251,2.17,0.2975315384,2.828427125
10,2000,0.3,1251,2.18,0.2621577565,2.828427125
10,2000,0.3,1251,2.2,0.3000433173,2
10,2000,0.3,1251,2.22,0.2672965791,2
10,2000,0.3,1251,2.23,0.2853411697,2.828427125
10,2000,0.3,1251,2.24,0.3253409879,2.828427125
10,2000,0.3,1251,2.25,0.2928274607,2.828427125
10,2000,0.3,1251,2.3,0.3212575248,2.828427125
10,2000,0.3,1251,2.32,0.3093480496,2
10,2000,0.3,1251,2.34,0.2831284001,2.828427125
10,2000,0.3,1251,2.35,0.312770561,4
10,2000,0.3,1251,2.36,0.3034099212,2.828427125
10,2000,0.3,1251,2.39,0.3292476268,2
10,2000,0.3,1251,2.42,0.3206074507,2.828427125
10,2000,0.3,1251,2.43,0.3047890225,4
10,2000,0.3,1251,2.53,0.3131191915,4
10,2000,0.3,1251,2.56,0.2896202202,2
10,2000,0.3,1251,2.58,0.2866597962,4
10,2000,0.3,1251,2.65,0.3071193079,2.828427125
10,2000,0.3,1251,2.69,0.2945964919,2.828427125
10,2000,0.3,1251,2.75,0.2921202164,2.828427125
10,2000,0.3,1251,2.9,0.2753383276,2.828427125
10,2000,0.4,799,0.36,0.02763144568,1.414213562
10,2000,0.4,799,0.39,0.04280923548,1.414213562
10,2000,0.4,799,0.51,0.05136971147,1.414213562
10,2000,0.4,799,0.53,0.04540697961,2
10,2000,0.4,799,0.63,0.05872964959,2
10,2000,0.4,799,0.65,0.06384913372,2
10,2000,0.4,799,0.72,0.09135511654,1.414213562
10,2000,0.4,799,0.74,0.06673211804,2.828427125
10,2000,0.4,799,0.79,0.05654819856,1.414213562
10,2000,0.4,799,0.82,0.06473011645,2
10,2000,0.4,799,0.87,0.08663980943,2
10,2000,0.4,799,0.89,0.08501843099,2
10,2000,0.4,799,0.94,0.06670493881,2
10,2000,0.4,799,0.97,0.077986706,2.828427125
10,2000,0.4,799,1.01,0.08166696826,2.828427125
10,2000,0.4,799,1.02,0.06568811117,1.414213562
10,2000,0.4,799,1.07,0.06876467535,2
10,2000,0.4,799,1.08,0.08726987878,1.414213562
10,2000,0.4,799,1.09,0.1017092753,2
10,2000,0.4,799,1.1,0.08918980667,2
10,2000,0.4,799,1.15,0.09953138747,2
10,2000,0.4,799,1.16,0.1008188483,2.828427125
10,2000,0.4,799,1.18,0.1061541653,1.414213562
10,2000,0.4,799,1.19,0.1023339925,2.828427125
10,2000,0.4,799,1.2,0.1042628537,2
10,2000,0.4,799,1.24,0.09794078956,2
10,2000,0.4,799,1.25,0.1302820001,2
10,2000,0.4,799,1.26,0.1245407562,2.828427125
10,2000,0.4,799,1.29,0.1154274498,2.828427125
10,2000,0.4,799,1.31,0.1171597533,2.828427125
10,2000,0.4,799,1.34,0.1259244548,4.472135955
10,2000,0.4,799,1.39,0.1458857896,2
10,2000,0.4,799,1.43,0.1330669808,2.828427125
10,2000,0.4,799,1.44,0.1742186173,1.414213562
10,2000,0.4,799,1.48,0.1658528673,4
10,2000,0.4,799,1.49,0.1511244944,2
10,2000,0.4,799,1.5,0.1986619905,2
10,2000,0.4,799,1.53,0.1890031049,2
10,2000,0.4,799,1.54,0.1626914657,3.16227766
10,2000,0.4,799,1.57,0.1582258514,2
10,2000,0.4,799,1.58,0.1824679775,3.741657387
10,2000,0.4,799,1.59,0.1911637846,2
10,2000,0.4,799,1.6,0.1977052378,2
10,2000,0.4,799,1.61,0.2117466995,2.828427125
10,2000,0.4,799,1.62,0.2201060827,2
10,2000,0.4,799,1.63,0.186000605,2.828427125
10,2000,0.4,799,1.65,0.1859446333,2
10,2000,0.4,799,1.66,0.1940303778,2
10,2000,0.4,799,1.68,0.17841482,2.828427125
10,2000,0.4,799,1.69,0.2230639756,2.828427125
10,2000,0.4,799,1.7,0.2489529143,3.464101615
10,2000,0.4,799,1.72,0.2271250548,4
10,2000,0.4,799,1.73,0.2229049505,2.828427125
10,2000,0.4,799,1.74,0.2554955342,2.828427125
10,2000,0.4,799,1.76,0.2217410388,2.828427125
10,2000,0.4,799,1.77,0.2331969269,2
10,2000,0.4,799,1.81,0.2510769146,4
10,2000,0.4,799,1.87,0.2870136507,3.464101615
10,2000,0.4,799,1.88,0.2893378244,2.828427125
10,2000,0.4,799,1.9,0.3118264831,2.828427125
10,2000,0.4,799,1.91,0.3643632714,2
10,2000,0.4,799,1.92,0.2946556456,4
10,2000,0.4,799,1.94,0.3084319268,4.472135955
10,2000,0.4,799,1.97,0.3187213346,2.828427125
10,2000,0.4,799,1.98,0.3379388611,2.828427125
10,2000,0.4,799,2.01,0.3431501558,2.828427125
10,2000,0.4,799,2.04,0.3671105023,2.828427125
10,2000,0.4,799,2.05,0.3980052523,1.414213562
10,2000,0.4,799,2.07,0.3354892181,2.828427125
10,2000,0.4,799,2.08,0.3564247516,2
10,2000,0.4,799,2.09,0.3137586381,2
10,2000,0.4,799,2.11,0.3489892886,2
10,2000,0.4,799,2.12,0.3485005528,2.828427125
10,2000,0.4,799,2.13,0.3548735597,2.828427125
10,2000,0.4,799,2.14,0.3712806554,2
10,2000,0.4,799,2.15,0.3899590526,2.828427125
10,2000,0.4,799,2.17,0.3841421271,3.464101615
10,2000,0.4,799,2.2,0.3646775099,4
10,2000,0.4,799,2.21,0.390841866,2.828427125
10,2000,0.4,799,2.22,0.3495627458,2.828427125
10,2000,0.4,799,2.23,0.3744711616,4
10,2000,0.4,799,2.25,0.3740176269,2.828427125
10,2000,0.4,799,2.31,0.3804699816,2.828427125
10,2000,0.4,799,2.32,0.3931158168,3.464101615
10,2000,0.4,799,2.35,0.4010470404,2.828427125
10,2000,0.4,799,2.37,0.4006924853,3.464101615
10,2000,0.4,799,2.39,0.3711858993,2.828427125
10,2000,0.4,799,2.42,0.3859433144,2.828427125
10,2000,0.4,799,2.45,0.4124703299,4
10,2000,0.4,799,2.47,0.3866948427,2.828427125
10,2000,0.4,799,2.51,0.3810665696,2
10,2000,0.4,799,2.54,0.3569147711,2.828427125
10,2000,0.4,799,2.59,0.3746954427,2
10,2000,0.4,799,2.6,0.3493624099,2.828427125
10,2000,0.4,799,2.61,0.3686926606,2.828427125
10,2000,0.4,799,2.63,0.3744706777,4
10,2000,0.4,799,2.68,0.3359447886,2.828427125
10,2000,0.4,799,2.77,0.3158790798,2.828427125
10,2000,0.4,799,2.8,0.3170495892,2.828427125
10,2000,0.4,799,2.96,0.2403403044,2.828427125
10,2000,0.5,1251,0.37,0.04787075144,1.414213562
10,2000,0.5,1251,0.43,0.04442791744,1.414213562
10,2000,0.5,1251,0.44,0.04879341768,1.414213562
10,2000,0.5,1251,0.57,0.05199339517,2
10,2000,0.5,1251,0.58,0.05982632201,2
10,2000,0.5,1251,0.61,0.05707505824,2
10,2000,0.5,1251,0.72,0.06297263308,2.828427125
10,2000,0.5,1251,0.75,0.0545873836,1.414213562
10,2000,0.5,1251,0.85,0.05749727719,1.414213562
10,2000,0.5,1251,0.86,0.06075517756,2
10,2000,0.5,1251,0.87,0.065296969,2
10,2000,0.5,1251,0.88,0.06661411364,1.414213562
10,2000,0.5,1251,0.93,0.07151611196,2
10,2000,0.5,1251,0.96,0.07450231606,2.828427125
10,2000,0.5,1251,0.97,0.08112943721,2.828427125
10,2000,0.5,1251,0.98,0.07833212216,2
10,2000,0.5,1251,1.03,0.08440186598,2.828427125
10,2000,0.5,1251,1.05,0.08123712512,2.828427125
10,2000,0.5,1251,1.12,0.08867735238,1.414213562
10,2000,0.5,1251,1.13,0.0966943265,2
10,2000,0.5,1251,1.16,0.1067376358,2
10,2000,0.5,1251,1.2,0.1001222722,2.828427125
10,2000,0.5,1251,1.21,0.09568116563,2.828427125
10,2000,0.5,1251,1.23,0.1053966342,3.464101615
10,2000,0.5,1251,1.27,0.1127293902,2.828427125
10,2000,0.5,1251,1.28,0.1147426872,3.16227766
10,2000,0.5,1251,1.33,0.1128624949,2.449489743
10,2000,0.5,1251,1.35,0.1284451237,2
10,2000,0.5,1251,1.38,0.1320744159,2
10,2000,0.5,1251,1.39,0.1371610997,2
10,2000,0.5,1251,1.4,0.135177252,3.464101615
10,2000,0.5,1251,1.42,0.1400983314,2
10,2000,0.5,1251,1.44,0.1465811239,4
10,2000,0.5,1251,1.47,0.1580459049,2.828427125
10,2000,0.5,1251,1.48,0.151302111,2
10,2000,0.5,1251,1.49,0.1508370703,3.16227766
10,2000,0.5,1251,1.52,0.1806957329,2
10,2000,0.5,1251,1.54,0.1725889937,2.828427125
10,2000,0.5,1251,1.55,0.1807074036,3.464101615
10,2000,0.5,1251,1.57,0.1710636542,2
10,2000,0.5,1251,1.58,0.1897648033,2.828427125
10,2000,0.5,1251,1.6,0.1926935142,2.828427125
10,2000,0.5,1251,1.61,0.1866970518,2.828427125
10,2000,0.5,1251,1.62,0.2099372199,2.828427125
10,2000,0.5,1251,1.66,0.2231250846,2.828427125
10,2000,0.5,1251,1.7,0.2136827745,2.449489743
10,2000,0.5,1251,1.72,0.2406297766,3.464101615
10,2000,0.5,1251,1.73,0.229289102,2.828427125
10,2000,0.5,1251,1.74,0.2415786836,3.464101615
10,2000,0.5,1251,1.75,0.2381069112,2.828427125
10,2000,0.5,1251,1.76,0.2676085796,2
10,2000,0.5,1251,1.77,0.2591243162,3.16227766
10,2000,0.5,1251,1.78,0.2834436979,2.828427125
10,2000,0.5,1251,1.79,0.2853347658,2.828427125
10,2000,0.5,1251,1.8,0.2768849538,2.828427125
10,2000,0.5,1251,1.81,0.3040262849,2
10,2000,0.5,1251,1.82,0.2800475688,2
10,2000,0.5,1251,1.84,0.3004915077,2
10,2000,0.5,1251,1.86,0.307439306,3.464101615
10,2000,0.5,1251,1.88,0.3311140021,2.828427125
10,2000,0.5,1251,1.91,0.3263240534,4
10,2000,0.5,1251,1.92,0.3327507761,2.828427125
10,2000,0.5,1251,1.93,0.329402888,4
10,2000,0.5,1251,1.95,0.3562205608,2.828427125
10,2000,0.5,1251,1.96,0.3692087984,4
10,2000,0.5,1251,1.99,0.346662423,3.464101615
10,2000,0.5,1251,2,0.4069432077,2.828427125
10,2000,0.5,1251,2.01,0.3431381229,2.828427125
10,2000,0.5,1251,2.04,0.3885904928,3.464101615
10,2000,0.5,1251,2.06,0.3838440437,2.828427125
10,2000,0.5,1251,2.08,0.4068167524,2.828427125
10,2000,0.5,1251,2.09,0.407473579,2
10,2000,0.5,1251,2.1,0.3704164267,2.828427125
10,2000,0.5,1251,2.13,0.3960453873,2.828427125
10,2000,0.5,1251,2.15,0.4125240182,4
10,2000,0.5,1251,2.16,0.3457377002,2
10,2000,0.5,1251,2.17,0.4123459887,2.828427125
10,2000,0.5,1251,2.18,0.3890916595,2
10,2000,0.5,1251,2.19,0.4220512616,2.828427125
10,2000,0.5,1251,2.21,0.3985232913,2.828427125
10,2000,0.5,1251,2.22,0.3792918173,2.828427125
10,2000,0.5,1251,2.26,0.3998469505,3.464101615
10,2000,0.5,1251,2.28,0.4244572018,2.828427125
10,2000,0.5,1251,2.3,0.4131478411,4
10,2000,0.5,1251,2.31,0.4656368094,2
10,2000,0.5,1251,2.35,0.4413050604,2.828427125
10,2000,0.5,1251,2.37,0.4527703119,2.828427125
10,2000,0.5,1251,2.43,0.4051926875,4
10,2000,0.5,1251,2.45,0.4249090275,3.464101615
10,2000,0.5,1251,2.46,0.4196025332,2.828427125
10,2000,0.5,1251,2.48,0.357931733,2.828427125
10,2000,0.5,1251,2.56,0.3862551422,2.828427125
10,2000,0.5,1251,2.62,0.3556216767,2.828427125
10,2000,0.5,1251,2.64,0.3632036911,2.828427125
10,2000,0.5,1251,2.7,0.3462945873,2.828427125
10,2000,0.5,1251,2.87,0.2917707939,2.828427125
10,2000,0.6,1251,0.38,0.06073570229,1.414213562
10,2000,0.6,1251,0.43,0.07104393775,1.414213562
10,2000,0.6,1251,0.45,0.03823178816,1.414213562
10,2000,0.6,1251,0.57,0.05807053256,2
10,2000,0.6,1251,0.59,0.05993084016,2
10,2000,0.6,1251,0.63,0.06387469784,2
10,2000,0.6,1251,0.73,0.06237827935,2.828427125
10,2000,0.6,1251,0.75,0.07476823108,1.414213562
10,2000,0.6,1251,0.87,0.06383271947,2.449489743
10,2000,0.6,1251,0.88,0.07962405486,2
10,2000,0.6,1251,0.91,0.08149364548,1.414213562
10,2000,0.6,1251,0.94,0.07543596634,2
10,2000,0.6,1251,0.98,0.0757492006,4
10,2000,0.6,1251,1,0.08366724362,2
10,2000,0.6,1251,1.05,0.08225883039,2.828427125
10,2000,0.6,1251,1.07,0.08689778426,2.828427125
10,2000,0.6,1251,1.13,0.09188227873,1.414213562
10,2000,0.6,1251,1.15,0.0915397632,2
10,2000,0.6,1251,1.18,0.105805707,2
10,2000,0.6,1251,1.21,0.09175376144,2
10,2000,0.6,1251,1.22,0.1109558239,2
10,2000,0.6,1251,1.23,0.1066083437,2.828427125
10,2000,0.6,1251,1.25,0.116321894,2
10,2000,0.6,1251,1.26,0.10998624,2.828427125
10,2000,0.6,1251,1.29,0.115123397,2.828427125
10,2000,0.6,1251,1.3,0.1109241627,1.414213562
10,2000,0.6,1251,1.31,0.1167241636,2.828427125
10,2000,0.6,1251,1.35,0.1312389168,2
10,2000,0.6,1251,1.36,0.136569647,1.414213562
10,2000,0.6,1251,1.38,0.1308715758,2
10,2000,0.6,1251,1.41,0.1403109926,2
10,2000,0.6,1251,1.42,0.1348510149,2
10,2000,0.6,1251,1.43,0.1436729738,3.464101615
10,2000,0.6,1251,1.45,0.1626115714,2
10,2000,0.6,1251,1.46,0.1457405441,2.828427125
10,2000,0.6,1251,1.48,0.1391465426,2.828427125
10,2000,0.6,1251,1.49,0.1589974934,2.828427125
10,2000,0.6,1251,1.5,0.1730900575,2
10,2000,0.6,1251,1.51,0.1562741243,3.16227766
10,2000,0.6,1251,1.55,0.1642879439,2
10,2000,0.6,1251,1.57,0.1711851507,4
10,2000,0.6,1251,1.58,0.1783924985,2
10,2000,0.6,1251,1.61,0.1970189086,3.464101615
10,2000,0.6,1251,1.63,0.19098139,4
10,2000,0.6,1251,1.66,0.2150351378,2.828427125
10,2000,0.6,1251,1.69,0.2223993132,2.828427125
10,2000,0.6,1251,1.72,0.2451007762,2
10,2000,0.6,1251,1.73,0.2631229164,1.414213562
10,2000,0.6,1251,1.74,0.2530392437,2
10,2000,0.6,1251,1.75,0.260330388,2.828427125
10,2000,0.6,1251,1.76,0.2490088801,2
10,2000,0.6,1251,1.77,0.2600071218,2.828427125
10,2000,0.6,1251,1.78,0.2578479038,4
10,2000,0.6,1251,1.79,0.247946043,2
10,2000,0.6,1251,1.8,0.2730501423,2.828427125
10,2000,0.6,1251,1.81,0.2764517627,3.16227766
10,2000,0.6,1251,1.82,0.2909462206,2.828427125
10,2000,0.6,1251,1.83,0.2921523689,2.828427125
10,2000,0.6,1251,1.85,0.3216180298,2
10,2000,0.6,1251,1.86,0.2539989529,2
10,2000,0.6,1251,1.88,0.3373676406,2
